section_id,section_text,word_id,concept(sub),relation,obj,question,each_answer
1,"In far bygone days, in the North, there lived a well-to-do farmer, who
had seven sons and one daughter. And the youngest of these seven sons
bore a very curious name; for men called him Assipattle, which means,
""He who grovels among the ashes.""

Perhaps Assipattle deserved his name, for he was rather a lazy boy, who
never did any work on the farm as his brothers did, but ran about the
doors with ragged clothes and unkempt hair, and whose mind was ever
filled with wondrous stories of Trolls and Giants, Elves and Goblins.

When the sun was hot in the long summer afternoons, when the bees droned
drowsily and even the tiny insects seemed almost asleep, the boy was
content to throw himself down on the ash-heap amongst the ashes, and lie
there, lazily letting them run through his fingers, as one might play
with sand on the sea-shore, basking in the sunshine and telling stories
to himself.",161,finger,is at location of,glove,What can you wear on your fingers to keep them warm?,A glove.
1,"In far bygone days, in the North, there lived a well-to-do farmer, who
had seven sons and one daughter. And the youngest of these seven sons
bore a very curious name; for men called him Assipattle, which means,
""He who grovels among the ashes.""

Perhaps Assipattle deserved his name, for he was rather a lazy boy, who
never did any work on the farm as his brothers did, but ran about the
doors with ragged clothes and unkempt hair, and whose mind was ever
filled with wondrous stories of Trolls and Giants, Elves and Goblins.

When the sun was hot in the long summer afternoons, when the bees droned
drowsily and even the tiny insects seemed almost asleep, the boy was
content to throw himself down on the ash-heap amongst the ashes, and lie
there, lazily letting them run through his fingers, as one might play
with sand on the sea-shore, basking in the sunshine and telling stories
to himself.",166,play,has property,fun,Why do people play?,People play to have fun.
2,"And his brothers, working hard in the fields, would point to him with
mocking fingers, and laugh, and say to each other how well the name
suited him, and of how little use he was in the world.

And when they came home from their work, they would push him about and
tease him, and even his mother would make him sweep the floor, and draw
water from the well, and fetch peats from the peat-stack, and do all the
little odd jobs that nobody else would do.

So poor Assipattle had rather a hard life of it, and he would often have
been very miserable had it not been for his sister, who loved him
dearly, and who would listen quite patiently to all the stories that he
had to tell; who never laughed at him or told him that he was telling
lies, as his brothers did.",16,finger,is at location of,hand,Where are your fingers?,On my hand.
2,"And his brothers, working hard in the fields, would point to him with
mocking fingers, and laugh, and say to each other how well the name
suited him, and of how little use he was in the world.

And when they came home from their work, they would push him about and
tease him, and even his mother would make him sweep the floor, and draw
water from the well, and fetch peats from the peat-stack, and do all the
little odd jobs that nobody else would do.

So poor Assipattle had rather a hard life of it, and he would often have
been very miserable had it not been for his sister, who loved him
dearly, and who would listen quite patiently to all the stories that he
had to tell; who never laughed at him or told him that he was telling
lies, as his brothers did.",15,mock,has subevent,imitate,What do you do when you mock someone?,You imitate them.
2,"And his brothers, working hard in the fields, would point to him with
mocking fingers, and laugh, and say to each other how well the name
suited him, and of how little use he was in the world.

And when they came home from their work, they would push him about and
tease him, and even his mother would make him sweep the floor, and draw
water from the well, and fetch peats from the peat-stack, and do all the
little odd jobs that nobody else would do.

So poor Assipattle had rather a hard life of it, and he would often have
been very miserable had it not been for his sister, who loved him
dearly, and who would listen quite patiently to all the stories that he
had to tell; who never laughed at him or told him that he was telling
lies, as his brothers did.",69,sweep,has subevent,clean,Why do you sweep the floor?,You sweep the floor to clean it.
3,"But one day a very sad thing happened--at least, it was a sad thing for
poor Assipattle.

For it chanced that the King of these parts had one only daughter, the
Princess Gemdelovely, whom he loved dearly, and to whom he denied
nothing. And Princess Gemdelovely was in want of a waiting-maid, and as
she had seen Assipattle's sister standing by the garden gate as she was
riding by one day, and had taken a fancy to her, she asked her father if
she might ask her to come and live at the Castle and serve her.

Her father agreed at once, as he always did agree to any of her wishes;
and sent a messenger in haste to the farmer's house to ask if his
daughter would come to the Castle to be the Princess's waiting-maid.

And, of course, the farmer was very pleased at the piece of good fortune
which had befallen the girl, and so was her mother, and so were her six
brothers, all except poor Assipattle, who looked with wistful eyes after
his sister as she rode away, proud of her new clothes and of the rivlins
which her father had made her out of cowhide, which she was to wear in
the Palace when she waited on the Princess, for at home she always ran
barefoot.",48,deny,is the antonym of,confirm,What is the opposite of deny?,Confirm.
3,"But one day a very sad thing happened--at least, it was a sad thing for
poor Assipattle.

For it chanced that the King of these parts had one only daughter, the
Princess Gemdelovely, whom he loved dearly, and to whom he denied
nothing. And Princess Gemdelovely was in want of a waiting-maid, and as
she had seen Assipattle's sister standing by the garden gate as she was
riding by one day, and had taken a fancy to her, she asked her father if
she might ask her to come and live at the Castle and serve her.

Her father agreed at once, as he always did agree to any of her wishes;
and sent a messenger in haste to the farmer's house to ask if his
daughter would come to the Castle to be the Princess's waiting-maid.

And, of course, the farmer was very pleased at the piece of good fortune
which had befallen the girl, and so was her mother, and so were her six
brothers, all except poor Assipattle, who looked with wistful eyes after
his sister as she rode away, proud of her new clothes and of the rivlins
which her father had made her out of cowhide, which she was to wear in
the Palace when she waited on the Princess, for at home she always ran
barefoot.",199,eye,is part of,visual_system,What do you use your eyes for?,You use your eyes for seeing things.
4,"Time passed, and one day a rider rode in hot haste through the country
bearing the most terrible tidings. For the evening before, some
fishermen, out in their boats, had caught sight of the Mester Stoorworm,
which, as everyone knows, was the largest, and the first, and the
greatest of all Sea-Serpents. It was that beast which, in the Good Book,
is called the Leviathan, and if it had been measured in our day, its
tail would have touched Iceland, while its snout rested on the North
Cape.

And the fishermen had noticed that this fearsome Monster had its head
turned towards the mainland, and that it opened its mouth and yawned
horribly, as if to show that it was hungry, and that, if it were not
fed, it would kill every living thing upon the land, both man and beast,
bird and creeping thing.

For it was well known that its breath was so poisonous that it consumed
as with a burning fire everything that it lighted on. So that, if it
pleased the awful creature to lift its head and put forth its breath,
like noxious vapour, over the country, in a few weeks the fair land
would be turned into a region of desolation.",98,snout,is a,nose,What is an animal's nose called?,A snout.
4,"Time passed, and one day a rider rode in hot haste through the country
bearing the most terrible tidings. For the evening before, some
fishermen, out in their boats, had caught sight of the Mester Stoorworm,
which, as everyone knows, was the largest, and the first, and the
greatest of all Sea-Serpents. It was that beast which, in the Good Book,
is called the Leviathan, and if it had been measured in our day, its
tail would have touched Iceland, while its snout rested on the North
Cape.

And the fishermen had noticed that this fearsome Monster had its head
turned towards the mainland, and that it opened its mouth and yawned
horribly, as if to show that it was hungry, and that, if it were not
fed, it would kill every living thing upon the land, both man and beast,
bird and creeping thing.

For it was well known that its breath was so poisonous that it consumed
as with a burning fire everything that it lighted on. So that, if it
pleased the awful creature to lift its head and put forth its breath,
like noxious vapour, over the country, in a few weeks the fair land
would be turned into a region of desolation.",98,snout,is a,nose,What is a snout?,A snout is a nose.
5,"As you may imagine, everyone was almost paralysed with terror at this
awful calamity which threatened them; and the King called a solemn
meeting of all his Counsellors, and asked them if they could devise any
way of warding off the danger.

And for three whole days they sat in Council, these grave, bearded men,
and many were the suggestions which were made, and many the words of
wisdom which were spoken; but, alas! no one was wise enough to think of
a way by which the Mester Stoorworm might be driven back.

At last, at the end of the third day, when everyone had given up hope of
finding a remedy, the door of the Council Chamber opened and the Queen
appeared.",133,open,is the antonym of,closed,What is the opposite of opened?,Closed.
5,"As you may imagine, everyone was almost paralysed with terror at this
awful calamity which threatened them; and the King called a solemn
meeting of all his Counsellors, and asked them if they could devise any
way of warding off the danger.

And for three whole days they sat in Council, these grave, bearded men,
and many were the suggestions which were made, and many the words of
wisdom which were spoken; but, alas! no one was wise enough to think of
a way by which the Mester Stoorworm might be driven back.

At last, at the end of the third day, when everyone had given up hope of
finding a remedy, the door of the Council Chamber opened and the Queen
appeared.",25,meeting,is a,gathering,What is a meeting?,A meeting is when people get together.
6,"Now the Queen was the King's second wife, and she was not a favourite in
the Kingdom, for she was a proud, insolent woman, who did not behave
kindly to her step-daughter, the Princess Gemdelovely, and who spent
much more of her time in the company of a great Sorcerer, whom everyone
feared and dreaded, than she did in that of the King, her husband.

So the sober Counsellors looked at her disapprovingly as she came boldly
into the Council Chamber and stood up beside the King's Chair of State,
and, speaking in a loud, clear voice, addressed them thus:

""Ye think that ye are brave men and strong, oh, ye Elders, and fit to be
the Protectors of the People. And so it may be, when it is mortals that
ye are called on to face. But ye be no match for the foe that now
threatens our land. Before him your weapons be but as straw. It is not
through strength of arm, but through sorcery, that he will be overcome.
So listen to my words, even though they be but those of a woman, and
take counsel with the great Sorcerer, from whom nothing is hid, but who
knoweth all the mysteries of the earth, and of the air, and of the sea.""",240,earth,is used for,live_on,What planet do we live on?,Earth.
6,"Now the Queen was the King's second wife, and she was not a favourite in
the Kingdom, for she was a proud, insolent woman, who did not behave
kindly to her step-daughter, the Princess Gemdelovely, and who spent
much more of her time in the company of a great Sorcerer, whom everyone
feared and dreaded, than she did in that of the King, her husband.

So the sober Counsellors looked at her disapprovingly as she came boldly
into the Council Chamber and stood up beside the King's Chair of State,
and, speaking in a loud, clear voice, addressed them thus:

""Ye think that ye are brave men and strong, oh, ye Elders, and fit to be
the Protectors of the People. And so it may be, when it is mortals that
ye are called on to face. But ye be no match for the foe that now
threatens our land. Before him your weapons be but as straw. It is not
through strength of arm, but through sorcery, that he will be overcome.
So listen to my words, even though they be but those of a woman, and
take counsel with the great Sorcerer, from whom nothing is hid, but who
knoweth all the mysteries of the earth, and of the air, and of the sea.""",237,mystery,causes,give_clue,What do you need in order to solve a mystery?,You need clues to solve a mystery.
6,"Now the Queen was the King's second wife, and she was not a favourite in
the Kingdom, for she was a proud, insolent woman, who did not behave
kindly to her step-daughter, the Princess Gemdelovely, and who spent
much more of her time in the company of a great Sorcerer, whom everyone
feared and dreaded, than she did in that of the King, her husband.

So the sober Counsellors looked at her disapprovingly as she came boldly
into the Council Chamber and stood up beside the King's Chair of State,
and, speaking in a loud, clear voice, addressed them thus:

""Ye think that ye are brave men and strong, oh, ye Elders, and fit to be
the Protectors of the People. And so it may be, when it is mortals that
ye are called on to face. But ye be no match for the foe that now
threatens our land. Before him your weapons be but as straw. It is not
through strength of arm, but through sorcery, that he will be overcome.
So listen to my words, even though they be but those of a woman, and
take counsel with the great Sorcerer, from whom nothing is hid, but who
knoweth all the mysteries of the earth, and of the air, and of the sea.""",32,behave,has subevent,act,What does behave mean?,Behave means act.
7,"Now the King and his Counsellors liked not this advice, for they hated
the Sorcerer, who had, as they thought, too much influence with the
Queen; but they were at their wits' end, and knew not to whom to turn
for help, so they were fain to do as she said and summon the Wizard
before them.

And when he obeyed the summons and appeared in their midst, they liked
him none the better for his looks. For he was long, and thin, and
awesome, with a beard that came down to his knee, and hair that wrapped
him about like a mantle, and his face was the colour of mortar, as if he
had always lived in darkness, and had been afraid to look on the sun.

But there was no help to be found in any other man, so they laid the
case before him, and asked him what they should do. And he answered
coldly that he would think over the matter, and come again to the
Assembly the following day and give them his advice.

And his advice, when they heard it, was like to turn their hair white
with horror.",218,white,is a,colour,What color is whipped cream?,White.
7,"Now the King and his Counsellors liked not this advice, for they hated
the Sorcerer, who had, as they thought, too much influence with the
Queen; but they were at their wits' end, and knew not to whom to turn
for help, so they were fain to do as she said and summon the Wizard
before them.

And when he obeyed the summons and appeared in their midst, they liked
him none the better for his looks. For he was long, and thin, and
awesome, with a beard that came down to his knee, and hair that wrapped
him about like a mantle, and his face was the colour of mortar, as if he
had always lived in darkness, and had been afraid to look on the sun.

But there was no help to be found in any other man, so they laid the
case before him, and asked him what they should do. And he answered
coldly that he would think over the matter, and come again to the
Assembly the following day and give them his advice.

And his advice, when they heard it, was like to turn their hair white
with horror.",38,end,is the antonym of,beginning,What is the opposite of end?,Beginning is the opposite of end.
8,"For he said that the only way to satisfy the Monster, and to make it
spare the land, was to feed it every Saturday with seven young maidens,
who must be the fairest who could be found; and if, after this remedy
had been tried once or twice, it did not succeed in mollifying the
Stoorworm and inducing him to depart, there was but one other measure
that he could suggest, but that was so horrible and dreadful that he
would not rend their hearts by mentioning it in the meantime.

And as, although they hated him, they feared him also, the Council had
e'en to abide by his words, and pronounced the awful doom.

And so it came about that, every Saturday, seven bonnie, innocent
maidens were bound hand and foot and laid on a rock which ran into the
sea, and the Monster stretched out his long, jagged tongue, and swept
them into his mouth; while all the rest of the folk looked on from the
top of a high hill--or, at least, the men looked--with cold, set faces,
while the women hid theirs in their aprons and wept aloud.",146,hand,is the antonym of,foot,What is the opposite of a hand?,A foot.
8,"For he said that the only way to satisfy the Monster, and to make it
spare the land, was to feed it every Saturday with seven young maidens,
who must be the fairest who could be found; and if, after this remedy
had been tried once or twice, it did not succeed in mollifying the
Stoorworm and inducing him to depart, there was but one other measure
that he could suggest, but that was so horrible and dreadful that he
would not rend their hearts by mentioning it in the meantime.

And as, although they hated him, they feared him also, the Council had
e'en to abide by his words, and pronounced the awful doom.

And so it came about that, every Saturday, seven bonnie, innocent
maidens were bound hand and foot and laid on a rock which ran into the
sea, and the Monster stretched out his long, jagged tongue, and swept
them into his mouth; while all the rest of the folk looked on from the
top of a high hill--or, at least, the men looked--with cold, set faces,
while the women hid theirs in their aprons and wept aloud.",66,depart,has subevent,leave,What does depart mean?,Depart means leave.
9,"""Is there no other way,"" they cried, ""no other way than this, to save
the land?""

But the men only groaned and shook their heads. ""No other way,"" they
answered; ""no other way.""

Then suddenly a boy's indignant voice rang out among the crowd. ""Is
there no grown man who would fight that Monster, and kill him, and save
the lassies alive? I would do it; I am not feared for the Mester
Stoorworm.""

It was the boy Assipattle who spoke, and everyone looked at him in
amazement as he stood staring at the great Sea-Serpent, his fingers
twitching with rage, and his great blue eyes glowing with pity and
indignation.",82,alive,is the antonym of,dead,What is the opposite of alive?,Dead.
9,"""Is there no other way,"" they cried, ""no other way than this, to save
the land?""

But the men only groaned and shook their heads. ""No other way,"" they
answered; ""no other way.""

Then suddenly a boy's indignant voice rang out among the crowd. ""Is
there no grown man who would fight that Monster, and kill him, and save
the lassies alive? I would do it; I am not feared for the Mester
Stoorworm.""

It was the boy Assipattle who spoke, and everyone looked at him in
amazement as he stood staring at the great Sea-Serpent, his fingers
twitching with rage, and his great blue eyes glowing with pity and
indignation.",133,eye,is part of,visual_system,What do you use your eyes for?,You use your eyes for seeing.
10,"""The poor bairn's mad; the sight hath turned his head,"" they whispered
one to another; and they would have crowded round him to pet and comfort
him, but his elder brother came and gave him a heavy clout on the side
of his head.

""Thou fight the Stoorworm!"" he cried contemptuously. ""A likely story! Go
home to thy ash-pit, and stop speaking havers;"" and, taking his arm, he
drew him to the place where his other brothers were waiting, and they
all went home together.

But all the time Assipattle kept on saying that he meant to kill the
Stoorworm; and at last his brothers became so angry at what they thought
was mere bragging, that they picked up stones and pelted him so hard
with them that at last he took to his heels and ran away from them.

That evening the six brothers were threshing corn in the barn, and
Assipattle, as usual, was lying among the ashes thinking his own
thoughts, when his mother came out and bade him run and tell the others
to come in for their supper.",2,poor,is the antonym of,rich,What is the opposite of rich?,Poor.
10,"""The poor bairn's mad; the sight hath turned his head,"" they whispered
one to another; and they would have crowded round him to pet and comfort
him, but his elder brother came and gave him a heavy clout on the side
of his head.

""Thou fight the Stoorworm!"" he cried contemptuously. ""A likely story! Go
home to thy ash-pit, and stop speaking havers;"" and, taking his arm, he
drew him to the place where his other brothers were waiting, and they
all went home together.

But all the time Assipattle kept on saying that he meant to kill the
Stoorworm; and at last his brothers became so angry at what they thought
was mere bragging, that they picked up stones and pelted him so hard
with them that at last he took to his heels and ran away from them.

That evening the six brothers were threshing corn in the barn, and
Assipattle, as usual, was lying among the ashes thinking his own
thoughts, when his mother came out and bade him run and tell the others
to come in for their supper.",43,heavy,is the antonym of,light,What is the opposite of heavy?,Light is the opposite of heavy.
11,"The boy did as he was bid, for he was a willing enough little fellow;
but when he entered the barn his brothers, in revenge for his having run
away from them in the afternoon, set on him and pulled him down, and
piled so much straw on top of him that, had his father not come from the
house to see what they were all waiting for, he would, of a surety, have
been smothered.

But when, at supper-time, his mother was quarrelling with the other lads
for what they had done, and saying to them that it was only cowards who
set on bairns littler and younger than themselves, Assipattle looked up
from the bicker of porridge which he was supping.",20,enter,is the antonym of,exit,What is the opposite of enter?,Exit.
11,"The boy did as he was bid, for he was a willing enough little fellow;
but when he entered the barn his brothers, in revenge for his having run
away from them in the afternoon, set on him and pulled him down, and
piled so much straw on top of him that, had his father not come from the
house to see what they were all waiting for, he would, of a surety, have
been smothered.

But when, at supper-time, his mother was quarrelling with the other lads
for what they had done, and saying to them that it was only cowards who
set on bairns littler and younger than themselves, Assipattle looked up
from the bicker of porridge which he was supping.",22,barn,is used for,keeping_animals,Who lives in barns?,Animals live in barns.
12,"""Vex not thyself, Mother,"" he said, ""for I could have fought them all if
I liked; ay, and beaten them, too.""

""Why didst thou not essay it then?"" cried everybody at once.

""Because I knew that I would need all my strength when I go to fight the
Giant Stoorworm,"" replied Assipattle gravely.

And, as you may fancy, the others laughed louder than before.",42,cry,has subevent,wipe_tears_from_face,What do you do after you cry?,Wipe the tears from my face.
